频道名,地址,跳过原因
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8,重复URL
郸城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8,重复URL
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8,重复URL
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8,重复URL
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8,重复URL
兰考新闻频道,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8,重复URL
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8,重复URL
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8,重复URL
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8,重复URL
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8,重复URL
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8,重复URL
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8,重复URL
光山综合频道,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8,重复URL
固始综合频道,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8,重复URL
潢川综合频道,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8,重复URL
罗山综合频道,http://live.dxhmt.cn:9081/tv/11521-1.m3u8,重复URL
新县综合频道,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8,重复URL
建安综合频道,http://live.dxhmt.cn:9081/tv/11003-1.m3u8,重复URL
鄢陵综合频道,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8,重复URL
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8,重复URL
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8,重复URL
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8,重复URL
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8,重复URL
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8,重复URL
张家界新闻综合,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8,重复URL
张家界公共频道,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8,重复URL
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8,重复URL
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8,重复URL
武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8,重复URL
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8,重复URL
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8,重复URL
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8,重复URL
吉州新闻综合,http://218.204.153.158/10.m3u8,重复URL
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8,重复URL
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,重复URL
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8,重复URL
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8,重复URL
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8,重复URL
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8,重复URL
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8,重复URL
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8,重复URL
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8,重复URL
新泰乡村频道,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8,重复URL
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8,重复URL
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8,重复URL
绵阳科技,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8,重复URL
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,重复URL
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8,重复URL
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8,重复URL
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8,重复URL
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8,重复URL
汉源综合频道,http://live.hyxrmt.com:85/live/xwpd.m3u8,重复URL
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8,重复URL
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8,重复URL
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8,重复URL
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8,重复URL
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8,重复URL
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv,重复URL
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8,重复URL
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8,重复URL
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8,重复URL
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8,重复URL
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8,重复URL
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8,重复URL
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8,重复URL
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8,重复URL
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8,重复URL
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8,重复URL
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8,重复URL
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8,重复URL
嵊泗新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8,重复URL
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8,重复URL
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8,重复URL
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8,重复URL
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8,重复URL
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8,重复URL
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8,重复URL
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8,重复URL
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8,重复URL
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8,重复URL
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8,重复URL
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8,重复URL
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8,重复URL
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8,重复URL
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8,重复URL
2026-09-03 18:26:10,https://vd2.bdstatic.com/mda-sctj0f6r4u1bpebc/1080p/cae_h264/1774706523506678171/mda-sctj0f6r4u1bpebc.mp4,重复URL
CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8,重复URL
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8,重复URL
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
CCTV3,http://112.30.73.119:229/tsfile/live/0003_2.m3u8?key=txiptv&playlive=0&authid=0,重复URL
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8,重复URL
CCTV5,http://gmxw.7766.org:808/hls/93/index.m3u8,重复URL
CCTV5,http://112.30.73.119:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0,重复URL
CCTV5+,https://myip.pdtvhd.com/Sports/streams/CCTV5pul.m3u8,重复URL
CCTV5+,http://223.78.65.165:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0,重复URL
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8,重复URL
CCTV怀旧剧场,https://live.264788.xyz/channel/huaijiujuchang?streamid=7e5d1abdddde08f588234f3f640f75ff&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
CCTV文化精品,https://live.264788.xyz/channel/yangshiwenhuajingpin?streamid=bc185d1ef1e528922e83efd845006277&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
CCTV第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=d81e188b59ece96b7e8f1ce34aea3ef8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
CCTV第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=e9b0fb1ca135a4aeae12944494883794&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
www.izbds.com,https://vd2.bdstatic.com/mda-sctj0f6r4u1bpebc/1080p/cae_h264/1774706523506678171/mda-sctj0f6r4u1bpebc.mp4,重复URL
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8,重复URL
七龙珠,https://live.metshop.top/huya/11601966,重复URL
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8,重复URL
万荣综合,http://60.222.246.220:19433/hls1.m3u8,重复URL
三明新闻综合,https://ls.qingting.fm/live/5022100/64k.m3u8,重复URL
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8,重复URL
上海第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8,重复URL
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8,重复URL
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8,重复URL
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed,重复URL
东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8,重复URL
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8,重复URL
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8,重复URL
东森洋片,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34904,重复URL
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8,重复URL
中华小当家,https://live.metshop.top/huya/11342413,重复URL
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8,重复URL
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8,重复URL
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8,重复URL
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8,重复URL
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd,重复URL
九台,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild,重复URL
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,重复URL
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8,重复URL
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8,重复URL
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8,重复URL
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed,重复URL
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8,重复URL
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8,重复URL
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,重复URL
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8,重复URL
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8,重复URL
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd,重复URL
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8,重复URL
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8,重复URL
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8,重复URL
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd,重复URL
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8,重复URL
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd,重复URL
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8,重复URL
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd,重复URL
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed,重复URL
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8,重复URL
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed,重复URL
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8,重复URL
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl,重复URL
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8,重复URL
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?,重复URL
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed,重复URL
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8,重复URL
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed,重复URL
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed,重复URL
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8,重复URL
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed,重复URL
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed,重复URL
六安公共,http://ls.qingting.fm/live/1794199.m3u8,重复URL
六安新闻综合,http://ls.qingting.fm/live/267.m3u8,重复URL
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8,重复URL
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8,重复URL
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=6fc55a0966bdad1e1cdf39a4d37dd776&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=530cb4e58bbc48b7fc26f5e0a2e47966&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
兵团五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=,重复URL
内蒙古卫视,http://play1-qk.nmtv.cn/live/1769652018126032.m3u8,重复URL
内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=81a015dbecf3031d7d847b7a9b059f67&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
内蒙古卫视,https://live.264788.xyz/channel/neimengguweishi?streamid=3e7340acf8869ac1c7dad1bb836dcd35&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8,重复URL
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8,重复URL
南京教科,http://nklive.nbs.cn/hls/75b3c462-b831-4de7-a34b-5d3221db2069/index.m3u8,重复URL
南京新闻综合,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8,重复URL
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4,重复URL
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8,重复URL
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d,重复URL
双辽,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild,重复URL
双辽综合,http://stream3.jlntv.cn:80/aac_slgb/playlist.m3u8,重复URL
双鸭山综合,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8,重复URL
吉林乡村,https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8,重复URL
吉林卫视,http://221.7.175.154:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0,重复URL
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8,重复URL
哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8,重复URL
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild,重复URL
哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8,重复URL
嘉兴新闻综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8,重复URL
嘉峪关综合,http://play.kankanlive.com/live/1720583434627241.m3u8,重复URL
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=21be5901ee81559c827dc84e46f26452&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8,重复URL
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],重复URL
大宁综合,http://live.daningtv.com/aac_dngb/playlist.m3u8,重复URL
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8,重复URL
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8,重复URL
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0,重复URL
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd,重复URL
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd,重复URL
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=e1236348f815c36a0429357e5b5c5f10&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=1b2952717a920173e66d4a348f9dcb5c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=551474d02bee1c160e1692e22c45ddba&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8,重复URL
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd,重复URL
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8,重复URL
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=69e002ac7467d661ff7ad0671ed43f16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=eeb7d60ca6e0db131ea7a092a3cd28d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed,重复URL
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8,重复URL
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8,重复URL
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed,重复URL
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8,重复URL
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed,重复URL
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8,重复URL
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8,重复URL
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4,重复URL
广东民生,http://183.11.239.36:808/hls/18/index.m3u8,重复URL
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8,重复URL
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,重复URL
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8,重复URL
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd,重复URL
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3,重复URL
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8,重复URL
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487,重复URL
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8,重复URL
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=439b0fd2cf766b363c93a59cbcbe1370&txTime=18d00acf488,重复URL
广德生活,https://live.gdtv.ah.cn/live/newsTV.m3u8,重复URL
庆元新闻综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?fbl=,重复URL
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8,重复URL
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?,重复URL
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#,重复URL
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8,重复URL
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8,重复URL
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8,重复URL
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8,重复URL
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed,重复URL
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed,重复URL
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed,重复URL
张掖新闻综合,https://play.kankanlive.com/live/1720583434627241.m3u8,重复URL
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8,重复URL
支持作者,https://vd2.bdstatic.com/mda-sctj0f6r4u1bpebc/1080p/cae_h264/1774706523506678171/mda-sctj0f6r4u1bpebc.mp4,重复URL
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8,重复URL
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild,重复URL
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8,重复URL
文成新闻综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8,重复URL
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?,重复URL
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed,重复URL
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8,重复URL
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8,重复URL
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd,重复URL
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,重复URL
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8,重复URL
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend?,重复URL
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend,重复URL
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8,重复URL
无锡娱乐,https://stream.thmz.com/wxtv2/playlist.m3u8,重复URL
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8,重复URL
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314,重复URL
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=978cd8731706199708,重复URL
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8?_upt=5ff4061f1706166872,重复URL
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8,重复URL
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8,重复URL
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028,重复URL
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd#http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=156143371706166361#http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028#http://stream.thmz.com/wxtv1/playlist.m3u8,重复URL
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=156143371706166361,重复URL
