频道名,地址,logo,tvg频道名,tvg国家,tcg语言,tvg分组,tvg-id,resolution
TVI Ficção (720p),https://raw.githubusercontent.com/thomraider12/canaistvpt/main/m3u8s/tvificcao.m3u8,https://cdn.iol.pt/img/logostvi/branco/tvificcao.png,,,,Series,TVIFiccao.pt@SD,
TVI Reality (720p) [Not 24/7],https://raw.githubusercontent.com/thomraider12/canaistvpt/main/m3u8s/tvireality.m3u8,https://i.imgur.com/C9rxqA5.png,,,,Entertainment,TVIReality.pt@SD,
TVídeoNews (720p) [Not 24/7],https://video01.logicahost.com.br/tvideonews/tvideonews/playlist.m3u8,https://i.imgur.com/vstHOYx.png,,,,News,TVideoNews.br@SD,
TVIKIM (1080p),https://live.mana2.my/TvIkim/index.m3u8?auth_key=1745177920-648b7df03f404bc4ac20e90e96f817eb-0-35d3be6e85a129ce175b39a9819ca942&token=1745177920-648b7df03f404bc4ac20e90e96f817eb-0-35d3be6e85a129ce175b39a9819ca942,https://i.imgur.com/X6JKNEE.png,,,,Undefined,TVIKIM.my@SD,
TVitapé (720p),https://stream01.msolutionbrasil.com.br/hls/tvitape/live.m3u8,https://i.imgur.com/XeqcwKe.png,,,,General,TVitape.br@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.36"" group-title=""Series"",Tviy serial (1080p)",,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Tviy_Serial.svg/250px-Tviy_Serial.svg.png,,,,Series,Tviyserial.ua@SD,
TVJ (720p) [Not 24/7],https://vod2live.univtec.com/manifest/a99a1804-dc83-411f-8c1c-b62f08cdfa59.m3u8,https://i.imgur.com/R4PoC3L.png,,,,General,TVJ.jm@SD,
TVK (720p),https://live.kh.malimarcdn.com/live/tvk.stream/playlist.m3u8,https://i.imgur.com/5hPxjcl.png,,,,General,TVK.kh@SD,
TVK 2 (720p),https://live.kh.malimarcdn.com/live/tvk2.stream/playlist.m3u8,https://i.imgur.com/L36ptO2.png,,,,Education,TVK2.kh@SD,
TVK Stella (576p),https://stream.tvkstella.pl/stella/stella.m3u8,https://www.tvkstella.pl/img/poster.png,,,,General;News,TVKStella.pl@SD,
TVKU (720p),https://tvku.tv/hlsstream/hls/live.m3u8,https://i.imgur.com/BAklJGy.png,,,,Undefined,TVKU.id@SD,
TVL (720p) [Not 24/7],https://live.mariatvcdn.com/mariatvcdn/70564e1c6884c007c76f0c128d679eed.sdp/playlist.m3u8,https://i.imgur.com/2wkSHNI.png,,,,Undefined,TVL.it@SD,
TVLatinaSat (720p),https://www.latinasat.com.br/hls/live/stream/index.m3u8,https://latinasat.com.br/logo.png,,,,General,TVLatinaSat.br@HD,
TVM (720p),https://streams.kanade.cl/canaltvm/index.m3u8,https://i.imgur.com/9dwZoxz.png,,,,Undefined,TVM.cl@SD,
TVM (1080p),https://stream.smashmalta.com:25463/live/webplayer/livestream/19.m3u8,https://i.imgur.com/V0iMsED.png,,,,General,TVM.mt@SD,
TVM (480p),http://196.28.226.121:1935/live/smil:Channel1.smil/playlist.m3u8,https://i.imgur.com/Vqv7R3Y.png,,,,General,TVM.mz@SD,
TVM 3 (1080p),https://cache1a.netplus.ch/tok_eyJhbGciOiJIUzUxMiIsInR5cCI6IkpXVCJ9.eyJleHAiOiIxNzY4MTg5NzQyIiwic2lwIjoiIiwicGF0aCI6Ii9saXZlL2Vkcy90dm0zL2Jyb3dzZXItSExTOC8iLCJzZXNzaW9uX2Nkbl9pZCI6IjNhZmJlZTIxMmU1NjUyODEiLCJzZXNzaW9uX2lkIjoiIiwiY2xpZW50X2lkIjoiIiwiZGV2aWNlX2lkIjoiIiwibWF4X3Nlc3Npb25zIjowLCJzZXNzaW9uX2R1cmF0aW9uIjowLCJ1cmwiOiJodHRwczovLzEwLjAuMjI5LjE5Iiwic2Vzc2lvbl90aW1lb3V0IjowLCJhdWQiOiI1MyIsInNvdXJjZXMiOls0OF19.N29uj_Xo3YmdQUboW5e45wx4lUey-utXtC6RpbbCGgJ8uCl2ngejd8tu_S-3tv7s02OtkHo4Rkf7mitOx_7lcA==/live/eds/tvm3/browser-HLS8/tvm3.m3u8,https://i.imgur.com/zNJlFMg.png,,,,Undefined,TVM3.ch@SD,
TVM Córdoba (1080p) [Not 24/7],http://teledifusion.tv/cordoba/cordobalive/playlist.m3u8,https://i.imgur.com/jN5k8Ob.png,,,,Undefined,TVMCordoba.es@SD,
TVM El Salvador (720p),https://twitch-m3u8.bastypro112.workers.dev/tvm_esa/index.m3u8,https://i.imgur.com/fyCC8R6.png,,,,News,TVMElSalvador.sv@SD,
TVM Internacional (480p) [Not 24/7],http://online.tvm.co.mz:1935/live/smil:Channel2.smil/playlist.m3u8,https://i.imgur.com/fRV6p50.png,,,,General,TVMInternacional.mz@SD,
TVM News+ [Geo-blocked],http://80.79.6.221:25461/smash/public/20,https://i.imgur.com/CFcst4g.png,,,,News,TVMnewsPlus.mt@SD,
TVM para ti (1080p),https://streamtv.intervenhosting.net:3529/live/tvmparatilive.m3u8,https://intervenhosting.net/imagenes/tvmparati.jpg,,,,General,TVMparati.ve@SD,
TVMarineret (1080p),http://sdream.info:8080/hls/livestream/index.m3u8,https://i.imgur.com/r1Caske.jpg,,,,General,TVMarineret.dk@SD,
TVMÁS (XHGV-TDT) (360p) [Not 24/7],https://5ca9af4645e15.streamlock.net/rtv/videortv/playlist.m3u8,https://i.imgur.com/15kcNRb.png,,,,Undefined,XHGVTDT.mx@SD,
TVMatic Comedy (720p),http://cdn.tvmatic.net/comedy.m3u8,https://i.imgur.com/l5PBcKN.png,,,,Comedy,TVMaticComedy.br@SD,
TVMatic Crafts (720p),http://cdn.tvmatic.net/crafts.m3u8,https://i.imgur.com/l5PBcKN.png,,,,Undefined,TVMaticCrafts.br@SD,
TVMatic Facebook (720p),http://cdn.tvmatic.net/facebook.m3u8,https://i.imgur.com/l5PBcKN.png,,,,Undefined,TVMaticFacebook.br@SD,
TVMatic Fight (720p),http://cdn.tvmatic.net/fight.m3u8,https://i.imgur.com/l5PBcKN.png,,,,Sports,TVMaticFight.br@SD,
TVMatic Funny (720p),http://cdn.tvmatic.net/funny.m3u8,https://i.imgur.com/l5PBcKN.png,,,,Undefined,TVMaticFunny.br@SD,
TVMatic TikTok (720p),http://cdn.tvmatic.net/tiktok.m3u8,https://i.imgur.com/l5PBcKN.png,,,,Undefined,TVMaticTikTok.br@SD,
TVMAX (720p),https://bcovlive-a.akamaihd.net/74f665e9ff8447639d4de4b8b458d8ae/us-east-1/6058004209001/playlist_dvr.m3u8,https://i.imgur.com/XcrkfGh.png,,,,Entertainment,TVMax.pa@SD,
TVMsport+ (1080p),https://stream.smashmalta.com:25463/live/webplayer/livestream/29.m3u8,https://i.imgur.com/YIreFti.png,,,,Sports,TVMsportPlus.mt@SD,
TVN (1080p),http://15.204.246.24:8080/TVNHD/index.m3u8,https://i.imgur.com/3FKZHL4.png,,,,General,TVN.cl@SD,
TVN (1080p) [Not 24/7],https://5790d294af2dc.streamlock.net/tvn/tvn/playlist.m3u8,https://www.vivalivetv.com/public/files/shows/0/1/4037-294x165-FFFFFF.jpg,,,,General,TVN.do@HD,
TVN (720p),https://bcovlive-a.akamaihd.net/628aecb4fccb4c52b4f9c8d5cc57fb73/us-west-2/6058004209001/playlist_dvr.m3u8,https://i.imgur.com/tGeHwxd.png,,,,General,TVN.pa@SD,
TVN3 (1080p),http://cdn1tlinkgo.tlink.cl/tvn3/mono.m3u8,https://i.imgur.com/9LEiQPJ.png,,,,Classic,TVN3.cl@SD,
TVN24 (720p) [Not 24/7],https://edge.essastream.com/vozzmedia/index.m3u8,https://i.imgur.com/bu6bQMa.png,,,,News,TVN24.do@SD,
TVNBN (720p),https://cdn.jmvstream.com/w/LVW-8410/LVW8410_uiZOVm6vz1/playlist.m3u8,https://i.imgur.com/zoHBxn1.png,,,,General,TVNBN.br@SD,
TVNET (360p),https://player.tvnet.lv/stream/amlst:61659/playlist.m3u8,https://i.imgur.com/jzv1ssE.png,,,,Undefined,TVNET.lv@SD,
TVNET (1080p),https://tvnet-live.lg.mncdn.com/tvnet/tvnet/playlist.m3u8,https://i.imgur.com/mQo8yWQ.png,,,,Undefined,TVNET.tr@SD,
TVNZ 1 [Geo-blocked],https://d2ce82tpc3p734.cloudfront.net/v1/master/b1f4432f8f95be9e629d97baabfed15b8cacd1f8/TVNZ_1/master.m3u8,https://i.imgur.com/Nx76HUE.png,,,,General,TVNZ1.nz@SD,
TVNZ 2 [Geo-blocked],https://duoak7vltfob0.cloudfront.net/v1/master/b1f4432f8f95be9e629d97baabfed15b8cacd1f8/TVNZ_2/master.m3u8,https://i.imgur.com/9sV4dbH.png,,,,General,TVNZ2.nz@SD,
TVNZ Duke [Geo-blocked],https://dayqb844napyo.cloudfront.net/v1/master/b1f4432f8f95be9e629d97baabfed15b8cacd1f8/TVNZ_Duke/master.m3u8,https://i.imgur.com/tJf9DEI.png,,,,General,TVNZDUKE.nz@SD,
TVO (720p) [Not 24/7],https://videoserver.tmcreativos.com:19360/gkemzxrrmr/gkemzxrrmr.m3u8,https://i.imgur.com/MhloaFB.png,,,,General,TVO.do@SD,
TVO Canal 23,http://45.167.2.101:8000/play/a0qo/index.m3u8,https://i.imgur.com/nsXXEUZ.png,,,,General,TVOCanal23.sv@SD,
TVO Jesus (720p),https://cloud.tvomix.com/TVOJESUS/index.m3u8,https://tvomix.com/Logos/Tvojesus.png,,,,Undefined,TVOJesus.es@SD,
TVO San Vicente (720p),,https://i.imgur.com/PCVWtHd.png,,,,Undefined,TVOSanVicente.cl@SD,
TVOKids (720p),https://fastly.live.brightcove.com/6369851620112/us-east-1/15364602001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoicGZncmlmLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiMTUzNjQ2MDIwMDEiLCJlaG4iOiJmYXN0bHkubGl2ZS5icmlnaHRjb3ZlLmNvbSIsImlzcyI6ImJsaXZlLXBsYXliYWNrLXNvdXJjZS1hcGkiLCJzdWIiOiJwYXRobWFwdG9rZW4iLCJhdWQiOlsiMTUzNjQ2MDIwMDEiXSwianRpIjoiNjM2OTg1MTYyMDExMiJ9.zRE6fD9JwdbNLUIK5zgvlTAvXCQ3HeeE5p0yH0Pd3-Q/playlist-hls.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Tvokids-logo.svg/960px-Tvokids-logo.svg.png,,,,Kids,TVOKids.ca@SD,
TVOMIX (1080p),https://cloud.tvomix.com/TVOMIX/index.m3u8,https://ugc.production.linktr.ee/7ef61237-c46d-456b-afe3-a42ef49a979e_Mejorado2.png,,,,Music,TVOMIX.es@HD,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Undefined"",tvOne [Geo-blocked]",,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/TvOne_2023.svg/960px-TvOne_2023.svg.png,,,,Undefined,tvOne.id@SD,
TVONE Nicaragua (720p) [Not 24/7],https://hdbox.chunklistv.com/live?stream=tvone,https://i.imgur.com/FNk6rdz.png,,,,Music,TVONENicaragua.ni@SD,
TvOro (1080p),http://45.187.0.19:9090/tvusa/index.m3u8,https://i.imgur.com/9d02qUU.jpeg,,,,General,TvOro.ec@SD,
TVP1 (1080p),https://lowa8026-cmyk.github.io/PL/TVP1.php.m3u8,https://i.imgur.com/ewpSjBs.png,,,,Undefined,TVP1.pl@SD,
"like Gecko) Chrome/124.0.0.0 Safari/537.36"" group-title=""Undefined"",TVP2 (1080p)",,https://i.imgur.com/XxCc32B.png,,,,Undefined,TVP2.pl@SD,
TVP 3 Warszawa (1080p) [Not 24/7],http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7284/index.m3u8,https://i.imgur.com/AfZOO8U.jpg,,,,Undefined,TVP3Warszawa.pl@SD,
TVP Culiacán (720p) [Not 24/7],https://5ca3e84a76d30.streamlock.net/gpacifico1/smil:gpculiacan.smil/playlist.m3u8,https://i.imgur.com/uX1S3kt.png,,,,General,TVPCuliacan.mx@SD,
"like Gecko) Chrome/124.0.0.0 Safari/537.36"" group-title=""Undefined"",TVP Dokument (1080p) [Not 24/7]",,https://i.imgur.com/oQUNtzs.png,,,,Undefined,TVPDokument.pl@SD,
TVP Historia,https://tvp3.cache.orange.pl/tvp/live/JQmETX58eM7X32i5AVKZRQ/1783368986/video/live/live171/nginx/TKH/156/master.m3u8,https://i.imgur.com/Bc4QZiy.png,,,,Undefined,TVPHistoria.pl@SD,
TVP Info (1080p),https://lowa8026-cmyk.github.io/tvpvod/399699.m3u8,https://upload.wikimedia.org/wikipedia/commons/2/28/TVP_info_%282024%29.png,,,,Undefined,TVPInfo.pl@SD,
TVP Los Mochis (720p) [Not 24/7],https://5ca3e84a76d30.streamlock.net/gpacifico2/mochis.smil/playlist.m3u8,https://i.imgur.com/uX1S3kt.png,,,,General,TVPLosMochis.mx@SD,
TVP Mazatlán (720p) [Not 24/7],https://5ca3e84a76d30.streamlock.net/gpacifico4/smil:mazatlan.smil/playlist.m3u8,https://i.imgur.com/uX1S3kt.png,,,,General,TVPMazatlan.mx@SD,
TVP Obregón (720p) [Not 24/7],https://5ca3e84a76d30.streamlock.net/gpacifico3/obregon.smil/playlist.m3u8,https://i.imgur.com/uX1S3kt.png,,,,General,TVPObregon.mx@SD,
TVP Polonia (1080p),https://lowa8026-cmyk.github.io/tvpvod/399723.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/TVP_Polonia_Logo_2020.svg/960px-TVP_Polonia_Logo_2020.svg.png,,,,Undefined,TVPPolonia.pl@SD,
TVP Sport (1080p) [Not 24/7],http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7280/index.m3u8,https://i.imgur.com/JUZDOCO.png,,,,Sports,TVPSport.pl@SD,
TVP World (1080p),https://lowa8026-cmyk.github.io/tvpvod/399731.m3u8,https://i.imgur.com/lB4MgRI.png,,,,News,TVPWorld.pl@SD,
TVPlus Suceava (576p),http://85.186.22.140/testing/pl5/playlist/ram/playlist.m3u8,https://i.imgur.com/f4fzoLe.png,,,,Undefined,TVPlusSuceava.ro@SD,
TVR (1080p),http://cdn1tlinkgo.tlink.cl/tvr/mono.m3u8,https://i.postimg.cc/prDRDZw3/TVR-Logo.png,,,,Undefined,TVR.cl@SD,
TVR 1,https://tvr-1.lg.mncdn.com/tvr1/smil:tvr1.smil/playlist.m3u8,https://i.imgur.com/CcUX1gB.png,,,,General,TVR1.ro@SD,
TVR 2,https://tvr-2.lg.mncdn.com/tvr2/smil:tvr2.smil/playlist.m3u8,https://i.imgur.com/mKouHIZ.png,,,,General,TVR2.ro@SD,
TVR 3,https://tvr-3.lg.mncdn.com/tvr3/smil:tvr3.smil/playlist.m3u8,https://i.imgur.com/yHCuTap.png,,,,General,TVR3.ro@SD,
TVR (Bretagne) (720p),https://streamtv.cdn.dvmr.fr/TVR/ngrp:tvr.stream_all/master.m3u8,https://www.tvr.bzh/favicon-1024.png,,,,Undefined,TVR.fr@SD,
TVR Cluj,https://tvr-cluj.lg.mncdn.com/tvrcluj/smil:tvrcluj.smil/playlist.m3u8,https://i.imgur.com/RkDra93.png,,,,General,TVRCluj.ro@SD,
TVR Craiova,https://tvr-craiova.lg.mncdn.com/tvrcraiova/smil:tvrcraiova.smil/playlist.m3u8,https://i.imgur.com/vxWbQiy.png,,,,General,TVRCraiova.ro@SD,
TVR Cultural,https://tvr-cultural.lg.mncdn.com/tvrcultural/smil:tvrcultural.smil/playlist.m3u8,https://i.imgur.com/U9i70C9.png,,,,Culture,TVRCultural.ro@SD,
TVR Folclor,https://tvr-folclor.lg.mncdn.com/tvrfolclor/smil:tvrfolclor.smil/playlist.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/TVR_Folclor_Logo_2023.svg/960px-TVR_Folclor_Logo_2023.svg.png,,,,General;Music,TVRFolclor.ro@SD,
TVR Iasi (1080p) [Not 24/7],http://82.208.141.70:8778/1.m3u8,https://i.imgur.com/Kxkihds.png,,,,General,TVRIasi.ro@SD,
TVR Info,https://tvr-info.lg.mncdn.com/tvrinfo/smil:tvrinfo.smil/playlist.m3u8,https://i.imgur.com/7oE7ThR.png,,,,News,TVRInfo.ro@SD,
TVR International,https://tvr-international.lg.mncdn.com/tvrinternational/smil:tvrinternational.smil/playlist.m3u8,https://i.imgur.com/w28wcHs.png,,,,General,TVRInternational.ro@SD,
TVR Moldova (720p) [Geo-blocked] [Not 24/7],https://tvr-tvrmoldova.cdn.zitec.com/live/tvrmoldova/main.m3u8,https://i.imgur.com/wDe9gL2.png,,,,General,TVRMoldova.md@SD,
TVR Moldova HD (1440p),https://tvr-moldova.lg.mncdn.com/tvrmoldova/smil:tvrmoldova.smil/chunklist.m3u8,https://i.imgur.com/wDe9gL2.png,,,,General,TVRMoldova.md@HD,
TVR Parlemen (720p) [Not 24/7],http://103.18.181.69:1935/golive/livestream/playlist.m3u8,https://i.imgur.com/2XYpmHL.png,,,,Legislative,TVRParlemen.id@SD,
TVR Sicilia HD (1080p) [Not 24/7],https://ssh101.bozztv.com/ssh101/televita/playlist.m3u8,,,,,Undefined,,
TVR Sport,https://tvr-sport.lg.mncdn.com/tvrsport/smil:tvrsport.smil/playlist.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/TVR_Sport_Logo_2023.svg/960px-TVR_Sport_Logo_2023.svg.png,,,,General;Sports,TVRSport.ro@SD,
TVR Targu-Mures,https://tvr-tgmures.lg.mncdn.com/tvrtgmures/smil:tvrtgmures.smil/playlist.m3u8,https://i.imgur.com/9Hptdqj.png,,,,General,TVRTarguMures.ro@SD,
TVR Timisoara,https://tvr-timisoara.lg.mncdn.com/tvrtimisoara/smil:tvrtimisoara.smil/playlist.m3u8,https://i.imgur.com/0x6Edei.png,,,,General,TVRTimisoara.ro@SD,
TVReus (720p) [Not 24/7],https://eu1.servers10.com:8081/8166/index.m3u8,https://i.imgur.com/Ee0C8UH.jpg,,,,General,TVReus.es@SD,
TVRI (1080i),https://ott-balancer.tvri.go.id/live/eds/Nasional/hls/Nasional.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@HD,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""General"",TVRI (480p) [Geo-blocked]",,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@SD,
TVRI Aceh (720p),https://ott-balancer.tvri.go.id/live/eds/Aceh/hls/Aceh.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Aceh,
TVRI Bali (480p),https://ott-balancer.tvri.go.id/live/eds/Bali/hls/Bali.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Bali,
TVRI Bangka Belitung (480p),https://ott-balancer.tvri.go.id/live/eds/Babel/hls/Babel.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@BangkaBelitung,
TVRI Bengkulu (480p),https://ott-balancer.tvri.go.id/live/eds/Bengkulu/hls/Bengkulu.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Bengkulu,
TVRI Gorontalo (480p),https://ott-balancer.tvri.go.id/live/eds/Gorontalo/hls/Gorontalo.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Gorontalo,
TVRI Jakarta (576i) [Not 24/7],https://ott-balancer.tvri.go.id/live/eds/DKI/hls/DKI.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Jakarta,
TVRI Jambi (720p) [Not 24/7],https://ott-balancer.tvri.go.id/live/eds/Jambi/hls/Jambi.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Jambi,
TVRI Jawa Barat (480p),https://ott-balancer.tvri.go.id/live/eds/Jabar/hls/Jabar.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@WestJava,
TVRI Jawa Tengah (720p),https://ott-balancer.tvri.go.id/live/eds/Jateng/hls/Jateng.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@CentralJava,
TVRI Jawa Timur (720p),https://ott-balancer.tvri.go.id/live/eds/Jatim/hls/Jatim.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@EastJava,
TVRI Kalimantan Barat (480p),https://ott-balancer.tvri.go.id/live/eds/Kalbar/hls/Kalbar.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@WestKalimantan,
TVRI Kalimantan Selatan (720p),https://ott-balancer.tvri.go.id/live/eds/Kalsel/hls/Kalsel.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@SouthKalimantan,
TVRI Kalimantan Tengah (480p),https://ott-balancer.tvri.go.id/live/eds/Kalteng/hls/Kalteng.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@CentralKalimantan,
TVRI Kalimantan Timur (720p),https://ott-balancer.tvri.go.id/live/eds/Kaltim/hls/Kaltim.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@EastKalimantan,
TVRI Lampung (720p),https://ott-balancer.tvri.go.id/live/eds/Lampung/hls/Lampung.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Lampung,
TVRI Maluku (480p),https://ott-balancer.tvri.go.id/live/eds/Ambon/hls/Ambon.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Maluku,
TVRI North Sulawesi (1080p),https://ott-balancer.tvri.go.id/live/eds/Sulut/hls/Sulut.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@NorthSulawesi,
TVRI North Sumatra (1080p),https://ott-balancer.tvri.go.id/live/eds/Sumut/hls/Sumut.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@NorthSumatra,
TVRI Nusa Tenggara Barat (720p),https://ott-balancer.tvri.go.id/live/eds/NTB/hls/NTB.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@WestNusaTenggara,
TVRI Nusa Tenggara Timur (480p),https://ott-balancer.tvri.go.id/live/eds/NTT/hls/NTT.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@EastNusaTenggara,
TVRI Papua (480p),https://ott-balancer.tvri.go.id/live/eds/Papua/hls/Papua.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Papua,
TVRI Riau (720p) [Not 24/7],https://ott-balancer.tvri.go.id/live/eds/Riau/hls/Riau.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Riau,
"like Gecko Chrome/144.0.0.0 Safari/537.36"" group-title=""Sports"",TVRI Sport [Geo-blocked]",,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/TVRI_Sport_2022.svg/960px-TVRI_Sport_2022.svg.png,,,,Sports,TVRISport.id@SD,
TVRI Sulawesi Barat (720p),https://ott-balancer.tvri.go.id/live/eds/Sulbar/hls/Sulbar.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@WestSulawesi,
TVRI Sulawesi Selatan (480p),https://ott-balancer.tvri.go.id/live/eds/Sulsel/hls/Sulsel.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@SouthSulawesi,
TVRI Sulawesi Tengah (720p),https://ott-balancer.tvri.go.id/live/eds/Sulteng/hls/Sulteng.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@CentralSulawesi,
TVRI Sulawesi Tenggara (480p),https://ott-balancer.tvri.go.id/live/eds/Sultra/hls/Sultra.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@SoutheastSulawesi,
TVRI Sumatera Barat (720p),https://ott-balancer.tvri.go.id/live/eds/Sumbar/hls/Sumbar.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@WestSumatra,
TVRI Sumatera Selatan (480p),https://ott-balancer.tvri.go.id/live/eds/Sumsel/hls/Sumsel.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@SouthSumatra,
TVRI West Papua (1080p),https://ott-balancer.tvri.go.id/live/eds/Pabar/hls/Pabar.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@WestPapua,
TVRI World (1080p),https://ott-balancer.tvri.go.id/live/eds/TVRIWorld/hls/TVRIWorld.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/TVRIWorld.png/960px-TVRIWorld.png,,,,Undefined,TVRIWorld.id@SD,
TVRI Yogyakarta (720p),https://ott-balancer.tvri.go.id/live/eds/Jogjakarta/hls/Jogjakarta.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/TVRILogo2019.svg/960px-TVRILogo2019.svg.png,,,,General,TVRI.id@Yogyakarta,
TVRS (576p) [Not 24/7],http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8,https://i.imgur.com/6bxtL6D.png,,,,Undefined,TVRS.it@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.3"" group-title=""Undefined"",TVRUS",,https://i.imgur.com/2mJKi7g.png,,,,Undefined,TVRUS.de@SD,
